transaction_id,customer_id,product_id,transaction_date,product_name,category,quantity,unit_price,total_amount,cost_price,profit,customer_segment,acquisition_channel,region,age_group,payment_method,sales_rep,registration_date,month_year,quarter,day_of_week,customer_lifetime_days
1328,1862,12,1/16/23,Sunglasses,Beauty,2,12.23,24.46,7.14,10.18,Occasional,Search Engine,North,46-55,Debit Card,Bob Smith,5/23/23,2023-01,2023Q1,Monday,-127
3210,988,32,1/16/23,Standing Desk,Clothing,3,85.3,255.9,57.04,84.78,Premium,Direct,East,46-55,PayPal,Emma Brown,12/30/23,2023-01,2023Q1,Monday,-348
11460,2251,43,1/16/23,Weighted Blanket,Sports,2,19.01,38.02,10.48,17.06,Premium,Direct,East,18-25,PayPal,Emma Brown,11/26/23,2023-01,2023Q1,Monday,-314
5236,1546,3,1/16/23,Laptop Stand,Electronics,2,35.73,71.46,17.4,36.66,Premium,Social Media,West,46-55,Credit Card,Bob Smith,4/6/23,2023-01,2023Q1,Monday,-80
6439,2231,8,1/16/23,Phone Case,Clothing,2,31.62,63.24,29.22,4.8,Occasional,Search Engine,East,36-45,Credit Card,Alice Johnson,7/16/23,2023-01,2023Q1,Monday,-181
14865,246,27,1/16/23,Hiking Boots,Beauty,2,7.16,14.32,6.14,2.04,Occasional,Direct,Central,18-25,Credit Card,,6/24/23,2023-01,2023Q1,Monday,-159
1220,799,30,1/16/23,Meditation Cushion,Books,5,16.18,80.9,10.65,27.65,Occasional,Direct,Central,18-25,Credit Card,Carol Davis,4/3/23,2023-01,2023Q1,Monday,-77
7976,1177,12,1/16/23,Sunglasses,Beauty,3,10.01,30.03,7.14,8.61,Budget Conscious,Search Engine,North,56+,Cash,Emma Brown,5/12/23,2023-01,2023Q1,Monday,-116
1222,2127,43,1/16/23,Weighted Blanket,Sports,-1,17,-17,10.48,-6.52,Frequent,Direct,South,18-25,Debit Card,David Wilson,1/4/23,2023-01,2023Q1,Monday,12
12047,2422,21,1/16/23,Essential Oils,Clothing,1,60.79,60.79,49.04,11.75,Frequent,Direct,Central,36-45,Debit Card,David Wilson,2/15/23,2023-01,2023Q1,Monday,-30
14449,1714,5,1/16/23,Running Shoes,Home & Garden,-3,12.85,-38.55,12.85,0,Budget Conscious,Referral,South,56+,Cash,Alice Johnson,1/1/24,2023-01,2023Q1,Monday,-350
13000,1305,34,1/16/23,Bike Helmet,Books,2,7.26,14.52,4.55,5.42,Frequent,Referral,West,18-25,PayPal,Emma Brown,5/3/23,2023-01,2023Q1,Monday,-107
5649,2216,33,1/16/23,Air Purifier,Sports,2,18.73,37.46,9.89,17.68,Premium,Direct,South,36-45,Debit Card,Bob Smith,9/4/23,2023-01,2023Q1,Monday,-231
8495,2030,25,1/16/23,Protein Powder,Books,3,10.8,32.4,6.92,11.64,Budget Conscious,Direct,East,18-25,Cash,Carol Davis,12/31/23,2023-01,2023Q1,Monday,-349
14614,1505,7,1/16/23,Bluetooth Speaker,Clothing,3,49.29,147.87,34.86,43.29,Budget Conscious,Social Media,North,56+,Cash,Carol Davis,10/3/23,2023-01,2023Q1,Monday,-260
2665,1020,41,1/16/23,Aromatherapy Diffuser,Clothing,3,31.53,94.59,23.17,25.08,Frequent,Social Media,East,26-35,PayPal,Bob Smith,12/11/23,2023-01,2023Q1,Monday,-329
181,2328,18,1/16/23,Plant Pot,Electronics,1,26.07,26.07,13.22,12.85,Premium,Search Engine,Central,18-25,PayPal,Alice Johnson,7/12/23,2023-01,2023Q1,Monday,-177
11293,918,27,1/16/23,Hiking Boots,Beauty,3,6.59,19.77,6.14,1.35,Budget Conscious,Search Engine,South,18-25,Debit Card,Carol Davis,3/4/23,2023-01,2023Q1,Monday,-47
6539,1393,23,1/16/23,Throw Pillow,Books,1,19.96,19.96,17.25,2.71,Occasional,Email,North,56+,Debit Card,Alice Johnson,2/13/23,2023-01,2023Q1,Monday,-28
8133,841,17,1/16/23,Gaming Mouse,Electronics,1,9.08,9.08,5.45,3.63,Premium,Direct,North,26-35,Cash,Alice Johnson,11/2/23,2023-01,2023Q1,Monday,-290
3769,892,9,1/16/23,Desk Lamp,Beauty,3,11.63,34.89,10.31,3.96,Budget Conscious,Referral,West,56+,PayPal,Bob Smith,5/29/23,2023-01,2023Q1,Monday,-133
11291,53,45,1/16/23,Protein Bar,Home & Garden,3,6.55,19.65,3.66,8.67,Premium,Search Engine,East,46-55,Debit Card,Bob Smith,9/11/23,2023-01,2023Q1,Monday,-238
7185,1513,17,1/16/23,Gaming Mouse,Electronics,2,8.13,16.26,5.45,5.36,Occasional,Email,North,36-45,PayPal,Carol Davis,3/20/23,2023-01,2023Q1,Monday,-63
13189,476,50,1/16/23,Floor Cushion,Electronics,8,4.98,39.84,3.96,8.16,Premium,Search Engine,West,18-25,Cash,Bob Smith,4/14/23,2023-01,2023Q1,Monday,-88
6190,634,2,1/16/23,Smart Watch,Electronics,3,15.78,47.34,14.07,5.13,Budget Conscious,Referral,East,36-45,Debit Card,Alice Johnson,8/6/23,2023-01,2023Q1,Monday,-202
3788,677,5,1/16/23,Running Shoes,Home & Garden,3,14.26,42.78,12.85,4.23,Budget Conscious,Search Engine,North,46-55,Cash,Emma Brown,8/31/23,2023-01,2023Q1,Monday,-227
4087,2077,31,1/16/23,Wireless Earbuds,Sports,1,11.55,11.55,8.44,3.11,Occasional,Search Engine,Central,46-55,Cash,Carol Davis,7/11/23,2023-01,2023Q1,Monday,-176
14754,2175,18,1/16/23,Plant Pot,Electronics,1,20.55,20.55,13.22,7.33,Budget Conscious,Social Media,East,56+,PayPal,Alice Johnson,11/23/23,2023-01,2023Q1,Monday,-311
8170,1353,35,1/16/23,Recipe Book,Home & Garden,3,39.7,119.1,19.39,60.93,Frequent,Referral,South,46-55,Credit Card,Carol Davis,7/18/23,2023-01,2023Q1,Monday,-183
13631,698,27,1/16/23,Hiking Boots,Beauty,-1,7.25,-7.25,6.14,-1.11,Occasional,Social Media,Central,36-45,Cash,Alice Johnson,5/31/23,2023-01,2023Q1,Monday,-135
161,892,27,1/16/23,Hiking Boots,Beauty,2,6.76,13.52,6.14,1.24,Budget Conscious,Referral,West,56+,PayPal,Alice Johnson,5/29/23,2023-01,2023Q1,Monday,-133
13062,1357,37,1/16/23,Gaming Keyboard,Automotive,3,20.18,60.54,14.33,17.55,Budget Conscious,Direct,West,36-45,Cash,Emma Brown,9/13/23,2023-01,2023Q1,Monday,-240
6871,975,19,1/16/23,Kitchen Scale,Electronics,6,8.3,49.8,5.85,14.7,Budget Conscious,Social Media,West,26-35,PayPal,Alice Johnson,4/1/23,2023-01,2023Q1,Monday,-75
8922,614,36,1/16/23,Face Mask Set,Automotive,1,6.6,6.6,5.46,1.14,Budget Conscious,Social Media,Central,36-45,Cash,Alice Johnson,6/3/23,2023-01,2023Q1,Monday,-138
9797,1972,22,1/16/23,Car Phone Mount,Books,3,16.92,50.76,12.11,14.43,Premium,Referral,North,26-35,PayPal,,8/1/23,2023-01,2023Q1,Monday,-197
12690,1464,33,1/16/23,Air Purifier,Sports,1,15.65,15.65,9.89,5.76,Budget Conscious,Social Media,West,26-35,Cash,Alice Johnson,9/20/23,2023-01,2023Q1,Monday,-247
5985,2331,11,1/16/23,Backpack,Beauty,1,12.3,12.3,10.69,1.61,Frequent,Search Engine,South,36-45,Cash,David Wilson,3/20/23,2023-01,2023Q1,Monday,-63
5801,900,2,1/16/23,Smart Watch,Electronics,3,18.52,55.56,14.07,13.35,Premium,Email,South,36-45,PayPal,David Wilson,5/9/23,2023-01,2023Q1,Monday,-113
11147,1432,20,1/17/23,Resistance Bands,Clothing,3,6.06,18.18,3.95,6.33,Frequent,Referral,East,26-35,Debit Card,David Wilson,2/20/23,2023-01,2023Q1,Tuesday,-34
4871,1314,41,1/17/23,Aromatherapy Diffuser,Clothing,1,36.64,36.64,23.17,13.47,Premium,Social Media,Central,26-35,PayPal,David Wilson,2/3/23,2023-01,2023Q1,Tuesday,-17
10278,1190,24,1/17/23,LED Strip Lights,Electronics,3,6.34,19.02,4.25,6.27,Premium,Social Media,Central,18-25,Debit Card,Bob Smith,10/27/23,2023-01,2023Q1,Tuesday,-283
2093,377,8,1/17/23,Phone Case,Clothing,3,37.64,112.92,29.22,25.26,Occasional,Referral,Central,18-25,PayPal,Carol Davis,10/28/23,2023-01,2023Q1,Tuesday,-284
2346,1060,13,1/17/23,Fitness Tracker,Books,3,21.22,63.66,15.11,18.33,Budget Conscious,Referral,West,18-25,Debit Card,Carol Davis,9/11/23,2023-01,2023Q1,Tuesday,-237
11631,690,29,1/17/23,Tool Kit,Beauty,2,10.36,20.72,9.58,1.56,Budget Conscious,Referral,North,46-55,Cash,Carol Davis,1/21/23,2023-01,2023Q1,Tuesday,-4
6087,1441,19,1/17/23,Kitchen Scale,Electronics,1,8.09,8.09,5.85,2.24,Occasional,Referral,West,46-55,Credit Card,Carol Davis,12/12/23,2023-01,2023Q1,Tuesday,-329
10002,254,46,1/17/23,Non-stick Pan,Clothing,3,11.07,33.21,6.18,14.67,Premium,Email,East,26-35,PayPal,Bob Smith,2/24/23,2023-01,2023Q1,Tuesday,-38
2126,392,42,1/17/23,Car Organizer,Beauty,2,22.88,45.76,17.63,10.5,Premium,Referral,North,46-55,Cash,Carol Davis,3/24/23,2023-01,2023Q1,Tuesday,-66
4708,1684,27,1/17/23,Hiking Boots,Beauty,2,8.1,16.2,6.14,3.92,Occasional,Search Engine,Central,36-45,Cash,Bob Smith,2/12/23,2023-01,2023Q1,Tuesday,-26
13815,828,4,1/17/23,Coffee Maker,Beauty,1,65.12,65.12,57.75,7.37,Premium,Email,North,56+,Cash,Emma Brown,6/2/23,2023-01,2023Q1,Tuesday,-136
5909,1773,38,1/17/23,Succulent Plant,Electronics,3,3.99,11.97,2.83,3.48,Premium,Search Engine,North,18-25,Credit Card,David Wilson,4/20/23,2023-01,2023Q1,Tuesday,-93
13250,1766,18,1/17/23,Plant Pot,Electronics,1,20.19,20.19,13.22,6.97,Budget Conscious,Search Engine,Central,26-35,Cash,Alice Johnson,11/16/23,2023-01,2023Q1,Tuesday,-303
11535,1735,7,1/17/23,Bluetooth Speaker,Clothing,2,67.59,135.18,34.86,65.46,Frequent,Direct,South,26-35,Cash,Bob Smith,1/25/23,2023-01,2023Q1,Tuesday,-8
13569,1237,35,1/17/23,Recipe Book,Home & Garden,3,28.32,84.96,19.39,26.79,Budget Conscious,Search Engine,North,46-55,Debit Card,Emma Brown,11/12/23,2023-01,2023Q1,Tuesday,-299
13128,1053,15,1/17/23,Notebook Set,Books,3,4.93,14.79,4.07,2.58,Premium,Search Engine,South,36-45,Credit Card,Emma Brown,8/10/23,2023-01,2023Q1,Tuesday,-205
1409,1801,2,1/17/23,Smart Watch,Electronics,2,18.12,36.24,14.07,8.1,Premium,Direct,North,18-25,Cash,Carol Davis,12/31/23,2023-01,2023Q1,Tuesday,-348
13532,1632,35,1/17/23,Recipe Book,Home & Garden,2,40.7,81.4,19.39,42.62,Premium,Social Media,South,26-35,PayPal,Alice Johnson,12/24/23,2023-01,2023Q1,Tuesday,-341
10781,1919,12,1/17/23,Sunglasses,Beauty,1,12.75,12.75,7.14,5.61,Frequent,Search Engine,East,26-35,Debit Card,Alice Johnson,5/27/23,2023-01,2023Q1,Tuesday,-130
6213,2165,7,1/17/23,Bluetooth Speaker,Clothing,1,64.93,64.93,34.86,30.07,Frequent,Search Engine,Central,36-45,PayPal,Bob Smith,8/20/23,2023-01,2023Q1,Tuesday,-215
10018,1711,1,1/17/23,Wireless Headphones,Beauty,3,27.98,83.94,16.14,35.52,Premium,Social Media,North,46-55,Debit Card,,7/3/23,2023-01,2023Q1,Tuesday,-167
1216,2071,30,1/17/23,Meditation Cushion,Books,3,14.48,43.44,10.65,11.49,Frequent,Email,West,26-35,Cash,,8/2/23,2023-01,2023Q1,Tuesday,-197
1959,934,31,1/17/23,Wireless Earbuds,Sports,3,12.72,38.16,8.44,12.84,Occasional,Email,West,46-55,Cash,Carol Davis,5/6/23,2023-01,2023Q1,Tuesday,-109
13391,1111,9,1/17/23,Desk Lamp,Beauty,1,11.53,11.53,10.31,1.22,Budget Conscious,Referral,Central,56+,Debit Card,,8/13/23,2023-01,2023Q1,Tuesday,-208
5876,2013,33,1/17/23,Air Purifier,Sports,1,16.58,16.58,9.89,6.69,Occasional,Social Media,West,26-35,Debit Card,David Wilson,11/27/23,2023-01,2023Q1,Tuesday,-314
13291,1028,42,1/17/23,Car Organizer,Beauty,2,15.87,31.74,17.63,-3.52,Budget Conscious,Search Engine,East,18-25,PayPal,Bob Smith,2/3/23,2023-01,2023Q1,Tuesday,-17
4620,1948,6,1/17/23,Yoga Mat,Clothing,1,16.4,16.4,9.35,7.05,Occasional,Social Media,North,18-25,PayPal,Carol Davis,3/31/23,2023-01,2023Q1,Tuesday,-73
460,1187,32,1/17/23,Standing Desk,Clothing,8,85.45,683.6,57.04,227.28,Occasional,Social Media,West,26-35,Credit Card,Alice Johnson,1/31/23,2023-01,2023Q1,Tuesday,-14
6651,2159,25,1/17/23,Protein Powder,Books,2,11.32,22.64,6.92,8.8,Budget Conscious,Referral,South,46-55,PayPal,Emma Brown,3/4/23,2023-01,2023Q1,Tuesday,-46
14565,2010,44,1/17/23,Smart Bulb,Home & Garden,1,16.71,16.71,8.16,8.55,Premium,Direct,North,18-25,Credit Card,Bob Smith,1/15/23,2023-01,2023Q1,Tuesday,2
11961,275,10,1/17/23,Water Bottle,Electronics,2,26.1,52.2,23.43,5.34,Occasional,Referral,West,26-35,Cash,Carol Davis,12/20/23,2023-01,2023Q1,Tuesday,-337
9074,1800,30,1/17/23,Meditation Cushion,Books,3,16.13,48.39,10.65,16.44,Frequent,Email,Central,46-55,Cash,Bob Smith,2/22/23,2023-01,2023Q1,Tuesday,-36
8417,2171,46,1/17/23,Non-stick Pan,Clothing,3,10.15,30.45,6.18,11.91,Occasional,Social Media,North,56+,Debit Card,Carol Davis,7/31/23,2023-01,2023Q1,Tuesday,-195
6921,2251,9,1/17/23,Desk Lamp,Beauty,3,13.62,40.86,10.31,9.93,Premium,Direct,East,18-25,Debit Card,Alice Johnson,11/26/23,2023-01,2023Q1,Tuesday,-313
1114,751,5,1/17/23,Running Shoes,Home & Garden,2,16.32,32.64,12.85,6.94,Premium,Email,West,56+,PayPal,David Wilson,11/27/23,2023-01,2023Q1,Tuesday,-314
6938,516,45,1/17/23,Protein Bar,Home & Garden,3,6.25,18.75,3.66,7.77,Premium,Search Engine,Central,36-45,Credit Card,Alice Johnson,3/26/23,2023-01,2023Q1,Tuesday,-68
3229,42,40,1/17/23,Dumbbells,Automotive,1,20.13,20.13,13.64,6.49,Budget Conscious,Referral,West,36-45,Cash,Carol Davis,1/28/23,2023-01,2023Q1,Tuesday,-11
9671,411,32,1/17/23,Standing Desk,Clothing,3,73.84,221.52,57.04,50.4,Frequent,Referral,West,56+,Credit Card,Carol Davis,4/18/23,2023-01,2023Q1,Tuesday,-91
3230,161,47,1/17/23,Trail Running Shoes,Clothing,2,14.34,28.68,11.52,5.64,Premium,Email,Central,26-35,PayPal,Bob Smith,8/17/23,2023-01,2023Q1,Tuesday,-212
6916,1846,2,1/17/23,Smart Watch,Electronics,2,13.8,27.6,14.07,-0.54,Budget Conscious,Search Engine,East,18-25,Credit Card,,1/31/23,2023-01,2023Q1,Tuesday,-14
7394,117,19,1/17/23,Kitchen Scale,Electronics,1,8.45,8.45,5.85,2.6,Occasional,Referral,South,26-35,PayPal,Emma Brown,6/16/23,2023-01,2023Q1,Tuesday,-150
12814,683,43,1/17/23,Weighted Blanket,Sports,3,16.45,49.35,10.48,17.91,Frequent,Search Engine,West,46-55,Cash,Alice Johnson,11/5/23,2023-01,2023Q1,Tuesday,-292
781,394,8,1/17/23,Phone Case,Clothing,2,28.31,56.62,29.22,-1.82,Budget Conscious,Direct,West,36-45,Credit Card,Alice Johnson,4/17/23,2023-01,2023Q1,Tuesday,-90
8563,1000,45,1/17/23,Protein Bar,Home & Garden,3,6.2,18.6,3.66,7.62,Premium,Search Engine,East,18-25,Debit Card,David Wilson,5/24/23,2023-01,2023Q1,Tuesday,-127
509,116,33,1/17/23,Air Purifier,Sports,3,17.36,52.08,9.89,22.41,Frequent,Social Media,South,46-55,PayPal,Emma Brown,8/20/23,2023-01,2023Q1,Tuesday,-215
7032,1664,3,1/17/23,Laptop Stand,Electronics,2,29.71,59.42,17.4,24.62,Occasional,Referral,Central,56+,Cash,Emma Brown,12/22/23,2023-01,2023Q1,Tuesday,-339
1011,1730,40,1/17/23,Dumbbells,Automotive,3,22.89,68.67,13.64,27.75,Occasional,Search Engine,West,46-55,Debit Card,Emma Brown,6/7/23,2023-01,2023Q1,Tuesday,-141
2748,1958,27,1/17/23,Hiking Boots,Beauty,1,7.69,7.69,6.14,1.55,Occasional,Search Engine,East,46-55,Debit Card,Bob Smith,9/4/23,2023-01,2023Q1,Tuesday,-230
1062,1842,11,1/17/23,Backpack,Beauty,1,12.16,12.16,10.69,1.47,Occasional,Referral,East,18-25,Credit Card,Bob Smith,8/8/23,2023-01,2023Q1,Tuesday,-203
7051,726,20,1/17/23,Resistance Bands,Clothing,3,4.64,13.92,3.95,2.07,Budget Conscious,Email,South,46-55,PayPal,Carol Davis,11/7/23,2023-01,2023Q1,Tuesday,-294
8118,970,42,1/17/23,Car Organizer,Beauty,6,19.16,114.96,17.63,9.18,Budget Conscious,Search Engine,Central,46-55,Cash,Alice Johnson,6/30/23,2023-01,2023Q1,Tuesday,-164
9300,1529,28,1/17/23,Art Supplies,Beauty,1,26.31,26.31,18.83,7.48,Frequent,Social Media,Central,26-35,Debit Card,David Wilson,2/25/23,2023-01,2023Q1,Tuesday,-39
6966,1140,2,1/17/23,Smart Watch,Electronics,1,15.61,15.61,14.07,1.54,Occasional,Social Media,East,18-25,Credit Card,Alice Johnson,7/25/23,2023-01,2023Q1,Tuesday,-189
3105,2387,38,1/17/23,Succulent Plant,Electronics,2,3.03,6.06,2.83,0.4,Budget Conscious,Search Engine,South,56+,Cash,Carol Davis,3/17/23,2023-01,2023Q1,Tuesday,-59
2908,1868,1,1/17/23,Wireless Headphones,Beauty,3,29.19,87.57,16.14,39.15,Premium,Social Media,East,18-25,PayPal,David Wilson,11/28/23,2023-01,2023Q1,Tuesday,-315
598,1548,22,1/17/23,Car Phone Mount,Books,2,16.86,33.72,12.11,9.5,Frequent,Referral,North,56+,PayPal,Bob Smith,2/5/23,2023-01,2023Q1,Tuesday,-19
8833,113,30,1/17/23,Meditation Cushion,Books,3,16.09,48.27,10.65,16.32,Premium,Email,South,18-25,PayPal,Bob Smith,1/23/23,2023-01,2023Q1,Tuesday,-6
7183,852,12,1/17/23,Sunglasses,Beauty,1,13.01,13.01,7.14,5.87,Frequent,Referral,South,46-55,Credit Card,Emma Brown,8/26/23,2023-01,2023Q1,Tuesday,-221
8766,509,32,1/17/23,Standing Desk,Clothing,2,72.9,145.8,57.04,31.72,Budget Conscious,Search Engine,West,18-25,Credit Card,Emma Brown,1/6/23,2023-01,2023Q1,Tuesday,11
9619,2475,20,1/17/23,Resistance Bands,Clothing,2,5.9,11.8,3.95,3.9,Frequent,Search Engine,Central,26-35,Credit Card,Bob Smith,10/27/23,2023-01,2023Q1,Tuesday,-283
14241,1153,1,1/17/23,Wireless Headphones,Beauty,2,28.91,57.82,16.14,25.54,Frequent,Email,West,26-35,Cash,Carol Davis,11/14/23,2023-01,2023Q1,Tuesday,-301
7798,220,31,1/17/23,Wireless Earbuds,Sports,1,12.6,12.6,8.44,4.16,Occasional,Search Engine,East,26-35,Cash,Bob Smith,10/19/23,2023-01,2023Q1,Tuesday,-275
12496,2093,23,1/17/23,Throw Pillow,Books,3,20.02,60.06,17.25,8.31,Frequent,Direct,West,36-45,Credit Card,Carol Davis,4/9/23,2023-01,2023Q1,Tuesday,-82
8772,1149,32,1/17/23,Standing Desk,Clothing,3,89.21,267.63,57.04,96.51,Frequent,Social Media,West,46-55,PayPal,Emma Brown,8/21/23,2023-01,2023Q1,Tuesday,-216
279,994,26,1/17/23,Cookware Set,Clothing,3,22.06,66.18,16.46,16.8,Premium,Email,South,36-45,Debit Card,Bob Smith,6/5/23,2023-01,2023Q1,Tuesday,-139
6818,2235,28,1/17/23,Art Supplies,Beauty,2,26.28,52.56,18.83,14.9,Premium,Direct,North,36-45,Cash,Carol Davis,12/7/23,2023-01,2023Q1,Tuesday,-324
12322,343,46,1/17/23,Non-stick Pan,Clothing,2,9.73,19.46,6.18,7.1,Budget Conscious,Referral,Central,26-35,Credit Card,David Wilson,12/14/23,2023-01,2023Q1,Tuesday,-331
1938,1108,34,1/18/23,Bike Helmet,Books,5,7.52,37.6,4.55,14.85,Occasional,Referral,North,36-45,Cash,Bob Smith,2/7/23,2023-01,2023Q1,Wednesday,-20
366,104,29,1/18/23,Tool Kit,Beauty,4,10.91,43.64,9.58,5.32,Budget Conscious,Email,North,18-25,PayPal,Emma Brown,12/4/23,2023-01,2023Q1,Wednesday,-320
11227,2087,20,1/18/23,Resistance Bands,Clothing,1,5.95,5.95,3.95,2,Occasional,Referral,Central,46-55,Credit Card,Emma Brown,10/18/23,2023-01,2023Q1,Wednesday,-273
4353,2288,35,1/18/23,Recipe Book,Home & Garden,3,39.74,119.22,19.39,61.05,Frequent,Social Media,Central,46-55,PayPal,Bob Smith,3/6/23,2023-01,2023Q1,Wednesday,-47
8057,171,14,1/18/23,Portable Charger,Electronics,3,3.67,11.01,2.31,4.08,Budget Conscious,Email,Central,26-35,Cash,David Wilson,11/11/23,2023-01,2023Q1,Wednesday,-297
8973,1652,45,1/18/23,Protein Bar,Home & Garden,-3,6.19,-18.57,3.66,-7.59,Occasional,Referral,South,46-55,PayPal,David Wilson,6/16/23,2023-01,2023Q1,Wednesday,-149
13564,1720,30,1/18/23,Meditation Cushion,Books,1,16.21,16.21,10.65,5.56,Occasional,Search Engine,East,46-55,PayPal,Bob Smith,12/23/23,2023-01,2023Q1,Wednesday,-339
1716,1925,43,1/18/23,Weighted Blanket,Sports,3,16.94,50.82,10.48,19.38,Occasional,Email,Central,56+,Cash,Alice Johnson,9/4/23,2023-01,2023Q1,Wednesday,-229
3652,784,10,1/18/23,Water Bottle,Electronics,3,30.08,90.24,23.43,19.95,Occasional,Email,North,56+,Credit Card,Alice Johnson,5/6/23,2023-01,2023Q1,Wednesday,-108
9727,393,27,1/18/23,Hiking Boots,Beauty,3,8.12,24.36,6.14,5.94,Premium,Referral,Central,36-45,PayPal,Alice Johnson,11/15/23,2023-01,2023Q1,Wednesday,-301
3262,1925,4,1/18/23,Coffee Maker,Beauty,-1,62.39,-62.39,57.75,-4.64,Occasional,Email,Central,56+,Debit Card,Alice Johnson,9/4/23,2023-01,2023Q1,Wednesday,-229
602,3,5,1/18/23,Running Shoes,Home & Garden,1,11.59,11.59,12.85,-1.26,Budget Conscious,Social Media,Central,18-25,Cash,Alice Johnson,3/28/23,2023-01,2023Q1,Wednesday,-69
1688,1030,9,1/18/23,Desk Lamp,Beauty,1,13.09,13.09,10.31,2.78,Occasional,Social Media,South,46-55,Debit Card,Carol Davis,5/13/23,2023-01,2023Q1,Wednesday,-115
14171,791,31,1/18/23,Wireless Earbuds,Sports,5,10.38,51.9,8.44,9.7,Occasional,Search Engine,Central,36-45,Credit Card,Carol Davis,6/14/23,2023-01,2023Q1,Wednesday,-147
742,612,18,1/18/23,Plant Pot,Electronics,2,27.35,54.7,13.22,28.26,Premium,Search Engine,South,18-25,Credit Card,Carol Davis,4/30/23,2023-01,2023Q1,Wednesday,-102
1701,666,16,1/18/23,Skincare Kit,Sports,1,9.73,9.73,9.19,0.54,Budget Conscious,Direct,North,18-25,Debit Card,,9/6/23,2023-01,2023Q1,Wednesday,-231
1722,690,15,1/18/23,Notebook Set,Books,2,34.2190766,68.43815321,4.07,60.29815321,Budget Conscious,Referral,North,46-55,Debit Card,Emma Brown,1/21/23,2023-01,2023Q1,Wednesday,-3
163,1901,19,1/18/23,Kitchen Scale,Electronics,2,10.42,20.84,5.85,9.14,Premium,Direct,West,26-35,Debit Card,David Wilson,3/30/23,2023-01,2023Q1,Wednesday,-71
160,1186,12,1/18/23,Sunglasses,Beauty,3,14.27,42.81,7.14,21.39,Premium,Email,North,46-55,Cash,Carol Davis,1/23/23,2023-01,2023Q1,Wednesday,-5
7873,104,41,1/18/23,Aromatherapy Diffuser,Clothing,3,31.78,95.34,23.17,25.83,Budget Conscious,Email,North,18-25,Debit Card,Emma Brown,12/4/23,2023-01,2023Q1,Wednesday,-320
11797,1064,11,1/18/23,Backpack,Beauty,2,12.1,24.2,10.69,2.82,Occasional,Search Engine,West,36-45,Credit Card,Emma Brown,4/25/23,2023-01,2023Q1,Wednesday,-97
3195,934,11,1/18/23,Backpack,Beauty,3,13.7,41.1,10.69,9.03,Occasional,Email,West,46-55,Cash,Alice Johnson,5/6/23,2023-01,2023Q1,Wednesday,-108
14738,559,33,1/18/23,Air Purifier,Sports,2,19.68,39.36,9.89,19.58,Occasional,Referral,South,56+,Credit Card,Emma Brown,6/4/23,2023-01,2023Q1,Wednesday,-137
8876,2028,35,1/18/23,Recipe Book,Home & Garden,2,34.47,68.94,19.39,30.16,Occasional,Search Engine,North,56+,Cash,Alice Johnson,2/17/23,2023-01,2023Q1,Wednesday,-30
7855,1870,7,1/18/23,Bluetooth Speaker,Clothing,2,62.81,125.62,34.86,55.9,Frequent,Referral,South,36-45,Debit Card,,1/13/23,2023-01,2023Q1,Wednesday,5
850,376,23,1/18/23,Throw Pillow,Books,1,22.68,22.68,17.25,5.43,Premium,Referral,West,36-45,Cash,,4/23/23,2023-01,2023Q1,Wednesday,-95
3991,256,8,1/18/23,Phone Case,Clothing,5,32.21,161.05,29.22,14.95,Frequent,Email,West,26-35,PayPal,David Wilson,10/1/23,2023-01,2023Q1,Wednesday,-256
6633,1426,6,1/18/23,Yoga Mat,Clothing,8,14.35,114.8,9.35,40,Occasional,Direct,West,36-45,Cash,Bob Smith,9/20/23,2023-01,2023Q1,Wednesday,-245
1002,874,31,1/18/23,Wireless Earbuds,Sports,1,12.45,12.45,8.44,4.01,Occasional,Referral,West,26-35,Debit Card,Alice Johnson,8/17/23,2023-01,2023Q1,Wednesday,-211
3708,892,33,1/18/23,Air Purifier,Sports,3,14.05,42.15,9.89,12.48,Budget Conscious,Referral,West,56+,Debit Card,Emma Brown,5/29/23,2023-01,2023Q1,Wednesday,-131
4400,944,38,1/18/23,Succulent Plant,Electronics,3,4.19,12.57,2.83,4.08,Premium,Email,Central,36-45,Cash,,3/10/23,2023-01,2023Q1,Wednesday,-51
4449,747,45,1/18/23,Protein Bar,Home & Garden,3,5.18,15.54,3.66,4.56,Occasional,Search Engine,West,46-55,Credit Card,Carol Davis,1/24/23,2023-01,2023Q1,Wednesday,-6
8660,1700,32,1/18/23,Standing Desk,Clothing,1,88.3,88.3,57.04,31.26,Premium,Email,Central,56+,Debit Card,,3/5/23,2023-01,2023Q1,Wednesday,-46
13586,303,43,1/18/23,Weighted Blanket,Sports,3,14.66,43.98,10.48,12.54,Budget Conscious,Search Engine,South,26-35,PayPal,Alice Johnson,8/26/23,2023-01,2023Q1,Wednesday,-220
2606,450,8,1/18/23,Phone Case,Clothing,3,31.95,95.85,29.22,8.19,Frequent,Email,East,18-25,Cash,Bob Smith,2/24/23,2023-01,2023Q1,Wednesday,-37
1914,708,41,1/18/23,Aromatherapy Diffuser,Clothing,2,32.9,65.8,23.17,19.46,Frequent,Direct,West,56+,Cash,Alice Johnson,4/21/23,2023-01,2023Q1,Wednesday,-93
423,2406,11,1/18/23,Backpack,Beauty,5,13.15,65.75,10.69,12.3,Occasional,Direct,West,18-25,Cash,Carol Davis,7/26/23,2023-01,2023Q1,Wednesday,-189
